image_path,image_name,raw_text,sugar_g,calories_kcal,fat_g,protein_g,sodium_mg
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_192724_jpg.rf.2fbc63648a9d9a0238003e97d0ea1388.jpg,IMG_20250508_192724_jpg.rf.2fbc63648a9d9a0238003e97d0ea1388.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_192823_jpg.rf.53c074e3a74d12033b9e69ea511da99b.jpg,IMG_20250508_192823_jpg.rf.53c074e3a74d12033b9e69ea511da99b.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_192833_jpg.rf.a9a2473b4c900902552ee86d76224668.jpg,IMG_20250508_192833_jpg.rf.a9a2473b4c900902552ee86d76224668.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193350_jpg.rf.6a9f13693bf9dd280ebce2b661a7eadc.jpg,IMG_20250508_193350_jpg.rf.6a9f13693bf9dd280ebce2b661a7eadc.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193601_jpg.rf.e50650cd75a0a905188bbe31e84990f0.jpg,IMG_20250508_193601_jpg.rf.e50650cd75a0a905188bbe31e84990f0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193613_jpg.rf.0234d5763200e43c4c4423792a8614e4.jpg,IMG_20250508_193613_jpg.rf.0234d5763200e43c4c4423792a8614e4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193640_jpg.rf.6c32296170462144d9fc0f54313f2dee.jpg,IMG_20250508_193640_jpg.rf.6c32296170462144d9fc0f54313f2dee.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193651_jpg.rf.436a757c53a45b9790478c6c3a113ca8.jpg,IMG_20250508_193651_jpg.rf.436a757c53a45b9790478c6c3a113ca8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193803_jpg.rf.0fc3cc99f13a36af26545a3b5e13ae50.jpg,IMG_20250508_193803_jpg.rf.0fc3cc99f13a36af26545a3b5e13ae50.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193816_jpg.rf.1d6ffcd26fd60a70ee231073c4e216b5.jpg,IMG_20250508_193816_jpg.rf.1d6ffcd26fd60a70ee231073c4e216b5.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193825_jpg.rf.cd36a0b9c2897b5a34e5fdbd1094f1b6.jpg,IMG_20250508_193825_jpg.rf.cd36a0b9c2897b5a34e5fdbd1094f1b6.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193853_jpg.rf.408a3c1c848fe77835599bfd86d13948.jpg,IMG_20250508_193853_jpg.rf.408a3c1c848fe77835599bfd86d13948.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_193958_jpg.rf.89b8568a36701907793176275e74fcb9.jpg,IMG_20250508_193958_jpg.rf.89b8568a36701907793176275e74fcb9.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194009_jpg.rf.90b091314d5d5972ba4da1b8ef7f5cb8.jpg,IMG_20250508_194009_jpg.rf.90b091314d5d5972ba4da1b8ef7f5cb8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194022_jpg.rf.b533b6900bc293106ba39f9b83b63739.jpg,IMG_20250508_194022_jpg.rf.b533b6900bc293106ba39f9b83b63739.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194045_jpg.rf.b29d30ab6639b667490009e2f929fbb5.jpg,IMG_20250508_194045_jpg.rf.b29d30ab6639b667490009e2f929fbb5.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194619_jpg.rf.7327c1fb69af7bf6cdc4f757fda465a2.jpg,IMG_20250508_194619_jpg.rf.7327c1fb69af7bf6cdc4f757fda465a2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194633_jpg.rf.aff734fdd8cef57137b97f83f549c5c0.jpg,IMG_20250508_194633_jpg.rf.aff734fdd8cef57137b97f83f549c5c0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194652_jpg.rf.905a36d5ae19b79a637db248124639f5.jpg,IMG_20250508_194652_jpg.rf.905a36d5ae19b79a637db248124639f5.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194707_jpg.rf.6505777a2701c7f68647eb5e66b71ab3.jpg,IMG_20250508_194707_jpg.rf.6505777a2701c7f68647eb5e66b71ab3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194722_jpg.rf.16b6f8648c04c1f51e1e2863753aaa3a.jpg,IMG_20250508_194722_jpg.rf.16b6f8648c04c1f51e1e2863753aaa3a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194801_jpg.rf.5f55cc43b8647803b48551922f201cdc.jpg,IMG_20250508_194801_jpg.rf.5f55cc43b8647803b48551922f201cdc.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194816_jpg.rf.0871d3429d9f7a8f87cbd806162756d7.jpg,IMG_20250508_194816_jpg.rf.0871d3429d9f7a8f87cbd806162756d7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194828_jpg.rf.7daf05177fecb8b26c91234d9e0c33d6.jpg,IMG_20250508_194828_jpg.rf.7daf05177fecb8b26c91234d9e0c33d6.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194903_jpg.rf.a65b67d348bcc076e8a47b57437ff790.jpg,IMG_20250508_194903_jpg.rf.a65b67d348bcc076e8a47b57437ff790.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250508_194913_jpg.rf.0edea2f0f284caabe776cfcbb91623d1.jpg,IMG_20250508_194913_jpg.rf.0edea2f0f284caabe776cfcbb91623d1.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_000924_951_jpg.rf.60d6ac8b9e625276c7fd7c82bf5586a4.jpg,IMG_20250509_000924_951_jpg.rf.60d6ac8b9e625276c7fd7c82bf5586a4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_000952_443_jpg.rf.3a8cdc1c70d7db34291f20eff9f8d64a.jpg,IMG_20250509_000952_443_jpg.rf.3a8cdc1c70d7db34291f20eff9f8d64a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001003_243_jpg.rf.433e586ebdc3390f229b5c0930fd7eda.jpg,IMG_20250509_001003_243_jpg.rf.433e586ebdc3390f229b5c0930fd7eda.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001011_733_jpg.rf.9da3a2d52e16c370eaa10496c10aca4c.jpg,IMG_20250509_001011_733_jpg.rf.9da3a2d52e16c370eaa10496c10aca4c.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001019_567_jpg.rf.e6625e982d70ae583b52103222beaa94.jpg,IMG_20250509_001019_567_jpg.rf.e6625e982d70ae583b52103222beaa94.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001027_806_jpg.rf.8e7dfd34c720f583079b9077a1e4d6f3.jpg,IMG_20250509_001027_806_jpg.rf.8e7dfd34c720f583079b9077a1e4d6f3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001038_034_jpg.rf.f724738eb2dde90b32250f617e3809e2.jpg,IMG_20250509_001038_034_jpg.rf.f724738eb2dde90b32250f617e3809e2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001434_462_jpg.rf.4fe735525be2a038b48a843c36820ab7.jpg,IMG_20250509_001434_462_jpg.rf.4fe735525be2a038b48a843c36820ab7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001539_053_jpg.rf.90e7f747c5fb9550aae72f5ecd1f4198.jpg,IMG_20250509_001539_053_jpg.rf.90e7f747c5fb9550aae72f5ecd1f4198.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001647_617_jpg.rf.62d4d0c88a89e4aa44a9f869081df65c.jpg,IMG_20250509_001647_617_jpg.rf.62d4d0c88a89e4aa44a9f869081df65c.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001656_332_jpg.rf.ea0e28d211dd10f45311a712a2dedbc0.jpg,IMG_20250509_001656_332_jpg.rf.ea0e28d211dd10f45311a712a2dedbc0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001918_368_jpg.rf.91ac94c263cb1effe0459c8db14a0727.jpg,IMG_20250509_001918_368_jpg.rf.91ac94c263cb1effe0459c8db14a0727.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_001941_792_jpg.rf.81329abd2d1683a9f10a02fc060f4f2a.jpg,IMG_20250509_001941_792_jpg.rf.81329abd2d1683a9f10a02fc060f4f2a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_002040_453_jpg.rf.ffcb4a4e7d43ff05d2eb7fb069600cec.jpg,IMG_20250509_002040_453_jpg.rf.ffcb4a4e7d43ff05d2eb7fb069600cec.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_002052_195_jpg.rf.6278ee67e728faa7974ede008fc24fab.jpg,IMG_20250509_002052_195_jpg.rf.6278ee67e728faa7974ede008fc24fab.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_002346_773_jpg.rf.93a3e97949d7cf5b1d9a78b39425612a.jpg,IMG_20250509_002346_773_jpg.rf.93a3e97949d7cf5b1d9a78b39425612a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250509_002429_277_jpg.rf.60b4554838b5851e2e6c7368ec711917.jpg,IMG_20250509_002429_277_jpg.rf.60b4554838b5851e2e6c7368ec711917.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250511_191053_jpg.rf.4eea2e879aaa9acf064bd43da71ce4fb.jpg,IMG_20250511_191053_jpg.rf.4eea2e879aaa9acf064bd43da71ce4fb.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164250_jpg.rf.9e826b1121fecca454fb3632a32bc7a4.jpg,IMG_20250919_164250_jpg.rf.9e826b1121fecca454fb3632a32bc7a4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164335_jpg.rf.67464112758c4e7172bf041844125bd7.jpg,IMG_20250919_164335_jpg.rf.67464112758c4e7172bf041844125bd7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164417_jpg.rf.7028337e1dd11ac0d0bab28556526a90.jpg,IMG_20250919_164417_jpg.rf.7028337e1dd11ac0d0bab28556526a90.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164524_jpg.rf.7b6cee55422cac5cbb0a56dacab0158e.jpg,IMG_20250919_164524_jpg.rf.7b6cee55422cac5cbb0a56dacab0158e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164610_jpg.rf.2210b1e38a826a1edf45ec0ee4c03561.jpg,IMG_20250919_164610_jpg.rf.2210b1e38a826a1edf45ec0ee4c03561.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164805_jpg.rf.5e4fc5cf98a00c0d1d2d3aedaa943229.jpg,IMG_20250919_164805_jpg.rf.5e4fc5cf98a00c0d1d2d3aedaa943229.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164842_jpg.rf.0684dc4442b6bba630db6f26c90446b6.jpg,IMG_20250919_164842_jpg.rf.0684dc4442b6bba630db6f26c90446b6.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_164931_jpg.rf.6e71325c14aadb520850343bc25c934d.jpg,IMG_20250919_164931_jpg.rf.6e71325c14aadb520850343bc25c934d.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165045_jpg.rf.e5071ad5d11382b4966980ec8335cf3f.jpg,IMG_20250919_165045_jpg.rf.e5071ad5d11382b4966980ec8335cf3f.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165152_jpg.rf.4b27f564a49e70bc5d8a699644d0509b.jpg,IMG_20250919_165152_jpg.rf.4b27f564a49e70bc5d8a699644d0509b.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165337_jpg.rf.28c9804c55fcb205a8180ed888d1c2c9.jpg,IMG_20250919_165337_jpg.rf.28c9804c55fcb205a8180ed888d1c2c9.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165415_jpg.rf.2b40b4d4aae8409a3fcc5b5896cc9ab4.jpg,IMG_20250919_165415_jpg.rf.2b40b4d4aae8409a3fcc5b5896cc9ab4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165451_jpg.rf.d94d962b4ff85cbd5c426dcbea74465d.jpg,IMG_20250919_165451_jpg.rf.d94d962b4ff85cbd5c426dcbea74465d.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165529_jpg.rf.1ebe987480523043f6e72c4f235b2520.jpg,IMG_20250919_165529_jpg.rf.1ebe987480523043f6e72c4f235b2520.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165604_jpg.rf.a0898eb334a7a8380b395fc3e99a1852.jpg,IMG_20250919_165604_jpg.rf.a0898eb334a7a8380b395fc3e99a1852.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165636_jpg.rf.13afbf87de17b3e3bdc74dce550cb047.jpg,IMG_20250919_165636_jpg.rf.13afbf87de17b3e3bdc74dce550cb047.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165728_jpg.rf.e285fc365e7c01d32b24de854bc487d0.jpg,IMG_20250919_165728_jpg.rf.e285fc365e7c01d32b24de854bc487d0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250919_165843_jpg.rf.d5b2f0bd573b7c114f90aa82af2828f8.jpg,IMG_20250919_165843_jpg.rf.d5b2f0bd573b7c114f90aa82af2828f8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250922_184909_jpg.rf.7655da2720795dd383ca5360021c10cf.jpg,IMG_20250922_184909_jpg.rf.7655da2720795dd383ca5360021c10cf.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_20250922_184932_jpg.rf.9c4b23f78a99730a77a1a36fd524887a.jpg,IMG_20250922_184932_jpg.rf.9c4b23f78a99730a77a1a36fd524887a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2710_jpg.rf.ab0261622db6d273606eb68301291f8f.jpg,IMG_2710_jpg.rf.ab0261622db6d273606eb68301291f8f.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2713_jpg.rf.8f4fb0822a922ceeaeea686d483b6266.jpg,IMG_2713_jpg.rf.8f4fb0822a922ceeaeea686d483b6266.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2823_jpg.rf.5a0ab486fb66286d437de5fe1df3584b.jpg,IMG_2823_jpg.rf.5a0ab486fb66286d437de5fe1df3584b.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2835_jpg.rf.01b7d9d1b15a033f0e88b302495eace4.jpg,IMG_2835_jpg.rf.01b7d9d1b15a033f0e88b302495eace4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2837_jpg.rf.43b45551afcf3943d7d0c16f1530aaa4.jpg,IMG_2837_jpg.rf.43b45551afcf3943d7d0c16f1530aaa4.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2839_jpg.rf.c2180a7dfd25e628ad59400aee632b31.jpg,IMG_2839_jpg.rf.c2180a7dfd25e628ad59400aee632b31.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2840_jpg.rf.45d6dd8c6add02e35c21afff463ff3d2.jpg,IMG_2840_jpg.rf.45d6dd8c6add02e35c21afff463ff3d2.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2842_jpg.rf.b94c7799c5ea4e786b9478705feb69f7.jpg,IMG_2842_jpg.rf.b94c7799c5ea4e786b9478705feb69f7.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2843_jpg.rf.bddc342dbc70a7a247b13783c0cd5cde.jpg,IMG_2843_jpg.rf.bddc342dbc70a7a247b13783c0cd5cde.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2899_jpg.rf.3a473df0c39cc09a05929ea532134f54.jpg,IMG_2899_jpg.rf.3a473df0c39cc09a05929ea532134f54.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2945_jpg.rf.84c21c03af0f7d004cb9262756a4257f.jpg,IMG_2945_jpg.rf.84c21c03af0f7d004cb9262756a4257f.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2949_jpg.rf.63611ba33772d79e7bec6f5e07ebf0f8.jpg,IMG_2949_jpg.rf.63611ba33772d79e7bec6f5e07ebf0f8.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2951_jpg.rf.ce1284858ef19ba95295345dbcccb6f9.jpg,IMG_2951_jpg.rf.ce1284858ef19ba95295345dbcccb6f9.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2952_jpg.rf.a20d62671a2300d6990370bea7bc4f5a.jpg,IMG_2952_jpg.rf.a20d62671a2300d6990370bea7bc4f5a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2953_jpg.rf.0da0451a8e5e61deaef671fd61f7b2de.jpg,IMG_2953_jpg.rf.0da0451a8e5e61deaef671fd61f7b2de.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_2954_jpg.rf.cb67b541e688db5b6c39a89f84afaa2a.jpg,IMG_2954_jpg.rf.cb67b541e688db5b6c39a89f84afaa2a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_3210_jpg.rf.34f83b6006eba81b4e6c2f43b1eade38.jpg,IMG_3210_jpg.rf.34f83b6006eba81b4e6c2f43b1eade38.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_3211_jpg.rf.c2dfc010c4663c063dae4272b1b6ea9f.jpg,IMG_3211_jpg.rf.c2dfc010c4663c063dae4272b1b6ea9f.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_3212_jpg.rf.897bd91cd13455c445058f271d499fcb.jpg,IMG_3212_jpg.rf.897bd91cd13455c445058f271d499fcb.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_3285_jpg.rf.185a689a345a0c4e7ea1dc857365fdb3.jpg,IMG_3285_jpg.rf.185a689a345a0c4e7ea1dc857365fdb3.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_8501_jpg.rf.20197b7270d900b408425a8605ff2d56.jpg,IMG_8501_jpg.rf.20197b7270d900b408425a8605ff2d56.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_8529_jpg.rf.5f83fd877421bb56c831a862f735ae2a.jpg,IMG_8529_jpg.rf.5f83fd877421bb56c831a862f735ae2a.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_8532_jpg.rf.b1c99577e8937193f2719d44c898201e.jpg,IMG_8532_jpg.rf.b1c99577e8937193f2719d44c898201e.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_8534_jpg.rf.9db9a4ddd448b99ecd5d9281945f08a0.jpg,IMG_8534_jpg.rf.9db9a4ddd448b99ecd5d9281945f08a0.jpg,,,,,,
C:\Hanif Dinata\SEMESTER 6  1 Maret 2026 -\TUGAS AKHIR\ANDROID\kemasan-model\labelGizi-images\IMG_8535_jpg.rf.26e96f77dc918f0aa144e353b6a3943f.jpg,IMG_8535_jpg.rf.26e96f77dc918f0aa144e353b6a3943f.jpg,,,,,,
